DATE,OPEN,CLOSE,CHOICES,INDIC1,ACCOUNT,POSITION,MKTVALUE,NETWORTH,FLOW,COMMISSION,HIST_PRICE
2007-10-23,661.25,675.77,buy,648.866,577.1500000003434,300,202731,203308.15000000034,-0,-0,635.41
2007-10-24,672.71,675.82,buy,657.3340000000001,577.1500000003434,300,202746.00000000003,203323.15000000037,-0,-0,635.41
2007-10-25,678.68,668.51,buy,663.1120000000001,577.1500000003434,300,200553,201130.15000000034,-0,-0,635.41
2007-10-26,674.03,674.6,buy,669.09,577.1500000003434,300,202380,202957.15000000034,-0,-0,635.41
2007-10-29,677.77,679.23,buy,674.7860000000001,577.1500000003434,300,203769,204346.15000000034,-0,-0,635.41
2007-10-30,677.51,694.77,buy,678.586,577.1500000003434,300,208431,209008.15000000034,-0,-0,635.41
2007-10-31,700.69,707,buy,684.822,577.1500000003434,300,212100,212677.15000000034,-0,-0,635.41
2007-11-01,702.79,703.21,buy,691.762,577.1500000003434,300,210963,211540.15000000034,-0,-0,635.41
2007-11-02,710.51,711.25,buy,699.092,577.1500000003434,300,213375,213952.15000000034,-0,-0,635.41
2007-11-05,706.99,725.65,buy,708.376,577.1500000003434,300,217695,218272.15000000034,-0,-0,635.41
2007-11-06,737.56,741.79,buy,717.78,577.1500000003434,300,222537,223114.15000000034,-0,-0,635.41
2007-11-07,741.13,732.94,buy,722.9680000000001,577.1500000003434,300,219882.00000000003,220459.15000000037,-0,-0,635.41
2007-11-08,734.6,693.84,short,721.094,577.1500000003434,300,208152,208729.15000000034,-0,-0,635.41
2007-11-09,675.78,663.97,short,711.6380000000001,406045.1500000004,-300,-199191,206854.15000000037,405468,-0,675.78
2007-11-12,657.74,632.07,short,692.922,406045.1500000004,-300,-189621.00000000003,216424.15000000034,-0,-0,675.78
2007-11-13,644.99,660.55,short,676.674,406045.1500000004,-300,-198165,207880.15000000037,-0,-0,675.78
2007-11-14,673.28,641.68,short,658.422,406045.1500000004,-300,-192503.99999999997,213541.1500000004,-0,-0,675.78
2007-11-15,638.57,629.65,short,645.5840000000001,406045.1500000004,-300,-188895,217150.15000000037,-0,-0,675.78
2007-11-16,633.94,633.63,short,639.516,406045.1500000004,-300,-190089,215956.15000000037,-0,-0,675.78
2007-11-19,629.59,625.85,short,638.272,406045.1500000004,-300,-187755,218290.15000000037,-0,-0,675.78
2007-11-20,636.48,648.54,buy,635.87,406045.1500000004,-300,-194562,211483.15000000037,-0,-0,675.78
2007-11-21,643.77,660.52,buy,639.638,470.0500000003667,330,217971.6,218441.65000000037,-405575.1,-0,643.77
2007-11-23,670,676.7,buy,649.048,470.0500000003667,330,223311.00000000003,223781.0500000004,-0,-0,643.77
2007-11-26,680.2,666,buy,655.5219999999999,470.0500000003667,330,219780,220250.05000000037,-0,-0,643.77
2007-11-27,674.8,673.57,buy,665.066,470.0500000003667,330,222278.1,222748.15000000037,-0,-0,643.77
2007-11-28,682.11,692.26,buy,673.8100000000001,470.0500000003667,330,228445.8,228915.85000000036,-0,-0,643.77
2007-11-29,690.75,697,buy,681.106,470.0500000003667,330,230010,230480.05000000037,-0,-0,643.77
2007-11-30,711,693,buy,684.366,470.0500000003667,330,228690,229160.05000000037,-0,-0,643.77
2007-12-03,691.01,681.53,short,687.472,470.0500000003667,330,224904.9,225374.95000000036,-0,-0,643.77
2007-12-04,678.31,684.16,short,689.5899999999999,448154.6500000004,-330,-225772.8,222381.85000000038,447684.6,-0,678.31
2007-12-05,692.73,698.51,buy,690.8399999999999,448154.6500000004,-330,-230508.3,217646.35000000038,-0,-0,678.31
2007-12-06,697.8,715.26,buy,694.492,167.05000000042492,312,223161.12,223328.17000000042,-447987.6,-0,697.8
2007-12-07,714.99,714.87,buy,698.866,167.05000000042492,312,223039.44,223206.49000000043,-0,-0,697.8
2007-12-10,715.99,718.42,buy,706.244,167.05000000042492,312,224147.03999999998,224314.0900000004,-0,-0,697.8
2007-12-11,719.94,699.2,short,709.2520000000001,167.05000000042492,312,218150.40000000002,218317.45000000045,-0,-0,697.8
2007-12-12,714,699.35,short,709.42,445703.0500000004,-312,-218197.2,227505.85000000038,445536,-0,714.0
2007-12-13,696.31,694.05,short,705.1779999999999,445703.0500000004,-312,-216543.59999999998,229159.45000000042,-0,-0,714.0
2007-12-14,687.51,689.96,short,700.1959999999999,445703.0500000004,-312,-215267.52000000002,230435.53000000038,-0,-0,714.0
2007-12-17,688,669.23,short,690.3580000000001,445703.0500000004,-312,-208799.76,236903.2900000004,-0,-0,714.0
2007-12-18,674.16,673.35,short,685.188,445703.0500000004,-312,-210085.2,235617.85000000038,-0,-0,714.0
2007-12-19,674.21,677.37,short,680.7919999999999,445703.0500000004,-312,-211339.44,234363.6100000004,-0,-0,714.0
2007-12-20,685.83,689.69,buy,679.92,445703.0500000004,-312,-215183.28000000003,230519.77000000037,-0,-0,714.0
2007-12-21,697.88,696.69,buy,681.266,455.6100000003935,326,227120.94000000003,227576.55000000042,-445247.44,-0,697.88
2007-12-24,694.99,700.73,buy,687.566,455.6100000003935,326,228437.98,228893.5900000004,-0,-0,697.88
2007-12-26,698.99,710.84,buy,695.0640000000001,455.6100000003935,326,231733.84,232189.4500000004,-0,-0,697.88
2007-12-27,707.07,700.74,buy,699.738,455.6100000003935,326,228441.24,228896.85000000038,-0,-0,697.88
2007-12-28,704.93,702.53,buy,702.3059999999999,455.6100000003935,326,229024.78,229480.3900000004,-0,-0,697.88
2007-12-31,698.57,691.48,short,701.264,455.6100000003935,326,225422.48,225878.0900000004,-0,-0,697.88
2008-01-02,692.87,685.19,short,698.156,452206.8500000004,-326,-223371.94000000003,228834.91000000035,451751.24,-0,692.87
2008-01-03,685.26,685.33,short,693.054,452206.8500000004,-326,-223417.58000000002,228789.27000000037,-0,-0,692.87
2008-01-04,679.69,657,short,684.3059999999999,452206.8500000004,-326,-214182,238024.85000000038,-0,-0,692.87
2008-01-07,653.94,649.25,short,673.65,452206.8500000004,-326,-211655.5,240551.35000000038,-0,-0,692.87
2008-01-08,653,631.68,short,661.6899999999999,452206.8500000004,-326,-205927.68,246279.1700000004,-0,-0,692.87
2008-01-09,630.04,653.2,short,655.292,452206.8500000004,-326,-212943.2,239263.65000000037,-0,-0,692.87
2008-01-10,645.01,646.73,short,647.572,452206.8500000004,-326,-210833.98,241372.87000000037,-0,-0,692.87
2008-01-11,642.7,638.25,short,643.8219999999999,452206.8500000004,-326,-208069.5,244137.35000000038,-0,-0,692.87
2008-01-14,651.14,653.82,buy,644.7360000000001,452206.8500000004,-326,-213145.32,239061.53000000038,-0,-0,692.87
2008-01-15,645.9,637.65,short,645.9300000000001,76.85000000038417,374,238481.1,238557.9500000004,-452130,-0,645.9
2008-01-16,628.97,615.95,short,638.4800000000001,470546.4100000004,-374,-230365.30000000002,240181.11000000036,470469.56,-0,628.97
2008-01-17,620.76,600.79,short,629.292,470546.4100000004,-374,-224695.46,245850.9500000004,-0,-0,628.97
2008-01-18,608.36,600.25,short,621.692,470546.4100000004,-374,-224493.5,246052.91000000038,-0,-0,628.97
2008-01-22,562.03,584.35,short,607.798,470546.4100000004,-374,-218546.9,251999.5100000004,-0,-0,628.97
2008-01-23,560.71,548.62,short,589.992,470546.4100000004,-374,-205183.88,265362.5300000004,-0,-0,628.97
2008-01-24,558.8,574.49,short,581.7,470546.4100000004,-374,-214859.26,255687.15000000037,-0,-0,628.97
2008-01-25,591.81,566.4,short,574.822,470546.4100000004,-374,-211833.6,258712.81000000038,-0,-0,628.97
2008-01-28,570.97,555.98,short,565.9680000000001,470546.4100000004,-374,-207936.52000000002,262609.89000000036,-0,-0,628.97
2008-01-29,560.47,550.52,short,559.202,470546.4100000004,-374,-205894.47999999998,264651.9300000004,-0,-0,628.97
2008-01-30,549.19,548.27,short,559.132,470546.4100000004,-374,-205052.97999999998,265493.4300000004,-0,-0,628.97
2008-01-31,539.01,564.3,buy,557.094,470546.4100000004,-374,-211048.19999999998,259498.2100000004,-0,-0,628.97
2008-02-01,528.67,515.9,short,546.9939999999999,30.11000000045169,516,266204.39999999997,266234.5100000004,-470516.3,0.00000000005820766091346741,528.67
2008-02-04,509.07,495.43,short,534.8839999999999,525390.3500000004,-516,-255641.88,269748.47000000044,525360.24,-0,509.07
2008-02-05,489.43,506.8,short,526.14,525390.3500000004,-516,-261508.80000000002,263881.5500000004,-0,-0,509.07
2008-02-06,511.14,501.71,short,516.828,525390.3500000004,-516,-258882.36,266507.99000000046,-0,-0,509.07
2008-02-07,496.86,504.95,short,504.95799999999997,525390.3500000004,-516,-260554.19999999998,264836.1500000005,-0,-0,509.07
2008-02-08,509.41,516.69,buy,505.116,525390.3500000004,-516,-266612.04000000004,258778.3100000004,-0,-0,509.07
2008-02-11,520.52,521.16,buy,510.262,185.67000000044936,493,256931.87999999998,257117.55000000042,-525204.6799999999,-0,520.52
2008-02-12,523.39,518.09,buy,512.52,185.67000000044936,493,255418.37000000002,255604.04000000047,-0,-0,520.52
2008-02-13,522.5,534.62,buy,519.1020000000001,185.67000000044936,493,263567.66,263753.3300000004,-0,-0,520.52
2008-02-14,538.35,532.25,buy,524.562,185.67000000044936,493,262399.25,262584.92000000045,-0,-0,520.52
2008-02-15,528.31,529.64,buy,527.1519999999999,185.67000000044936,493,261112.52,261298.19000000044,-0,-0,520.52
2008-02-19,534.94,508.95,short,524.7099999999999,185.67000000044936,493,250912.35,251098.02000000046,-0,-0,520.52
2008-02-20,503.51,509,short,522.8919999999999,496646.53000000044,-493,-250937,245709.53000000044,496460.86,-0,503.51
2008-02-21,512.85,502.86,short,516.5400000000001,496646.53000000044,-493,-247909.98,248736.55000000042,-0,-0,503.51
2008-02-22,502.06,507.8,short,511.65,496646.53000000044,-493,-250345.4,246301.13000000044,-0,-0,503.51
2008-02-25,505.95,486.44,short,503.00999999999993,496646.53000000044,-493,-239814.92,256831.61000000042,-0,-0,503.51
2008-02-26,461.2,464.19,short,494.058,496646.53000000044,-493,-228845.67,267800.86000000045,-0,-0,503.51
2008-02-27,460.13,472.86,short,486.83000000000004,496646.53000000044,-493,-233119.98,263526.5500000004,-0,-0,503.51
2008-02-28,470.5,475.39,short,481.33599999999996,496646.53000000044,-493,-234367.27,262279.2600000005,-0,-0,503.51
2008-02-29,471.87,471.18,short,474.012,496646.53000000044,-493,-232291.74,264354.79000000044,-0,-0,503.51
2008-03-03,471.51,457.02,short,468.12800000000004,496646.53000000044,-493,-225310.86,271335.67000000045,-0,-0,503.51
2008-03-04,450.95,444.6,short,464.21000000000004,496646.53000000044,-493,-219187.80000000002,277458.73000000045,-0,-0,503.51
2008-03-05,445.25,447.7,short,459.178,496646.53000000044,-493,-220716.1,275930.4300000004,-0,-0,503.51
2008-03-06,447.69,432.7,short,450.64000000000004,496646.53000000044,-493,-213321.1,283325.4300000004,-0,-0,503.51
2008-03-07,428.88,433.35,short,443.07399999999996,496646.53000000044,-493,-213641.55000000002,283004.98000000045,-0,-0,503.51
2008-03-10,428.83,413.62,short,434.39399999999995,496646.53000000044,-493,-203914.66,292731.87000000046,-0,-0,503.51
2008-03-11,425.26,439.84,buy,433.442,496646.53000000044,-493,-216841.12,279805.41000000044,-0,-0,503.51
2008-03-12,440.01,440.18,buy,431.938,315.25000000046566,635,279514.3,279829.55000000045,-496331.27999999997,-0,440.01
2008-03-13,432.67,443.01,buy,434,315.25000000046566,635,281311.35,281626.60000000044,-0,-0,440.01
2008-03-14,442.98,437.92,buy,434.91400000000004,315.25000000046566,635,278079.2,278394.4500000005,-0,-0,440.01
2008-03-17,427.99,419.87,short,436.16400000000004,315.25000000046566,635,266617.45,266932.7000000005,-0,-0,440.01
2008-03-18,428.98,439.16,buy,436.02799999999996,545119.8500000004,-635,-278866.60000000003,266253.2500000004,544804.6,-0,428.98
2008-03-19,441.11,432,short,434.392,349.00000000040745,600,259200,259549.0000000004,-544770.85,-0.00000000011641532182693481,441.11
2008-03-20,427.32,433.55,buy,432.5,513133.0000000004,-600,-260130,253003.0000000004,512784,-0,427.32
2008-03-24,438.43,460.56,buy,437.02799999999996,169.90000000040163,570,262519.2,262689.10000000044,-512963.10000000003,0.00000000005820766091346741,438.43
2008-03-25,457.46,450.78,buy,443.21000000000004,169.90000000040163,570,256944.59999999998,257114.50000000038,-0,-0,438.43
2008-03-26,452.59,458.19,buy,447.01599999999996,169.90000000040163,570,261168.3,261338.2000000004,-0,-0,438.43
2008-03-27,446,444.08,short,449.43199999999996,169.90000000040163,570,253125.59999999998,253295.50000000038,-0,-0,438.43
2008-03-28,447.46,438.08,short,450.338,510274.3000000004,-570,-249705.59999999998,260568.70000000042,510104.39999999997,0.00000000005820766091346741,447.46
2008-03-31,435.64,440.47,short,446.32,510274.3000000004,-570,-251067.90000000002,259206.40000000037,-0,-0,447.46
2008-04-01,447.74,465.71,buy,449.3059999999999,510274.3000000004,-570,-265454.7,244819.60000000038,-0,-0,447.46
2008-04-02,469.9,465.7,buy,450.808,432.8000000003958,515,239835.5,240268.3000000004,-509841.5,-0,469.9
2008-04-03,461.73,455.12,buy,453.01599999999996,432.8000000003958,515,234386.8,234819.60000000038,-0,-0,469.9
2008-04-04,457.01,471.09,buy,459.61800000000005,432.8000000003958,515,242611.34999999998,243044.15000000037,-0,-0,469.9
2008-04-07,477.03,476.82,buy,466.88800000000003,432.8000000003958,515,245562.3,245995.10000000038,-0,-0,469.9
2008-04-08,473.04,467.81,buy,467.308,432.8000000003958,515,240922.15,241354.9500000004,-0,-0,469.9
2008-04-09,469.13,464.19,short,467.006,432.8000000003958,515,239057.85,239490.6500000004,-0,-0,469.9
2008-04-10,464.96,469.08,short,469.79800000000006,479341.6000000004,-515,-241576.19999999998,237765.4000000004,478908.8,-0,464.96
2008-04-11,464.07,457.45,short,467.07,479341.6000000004,-515,-235586.75,243754.85000000038,-0,-0,464.96
2008-04-14,457.16,451.66,short,462.038,479341.6000000004,-515,-232604.90000000002,246736.70000000036,-0,-0,464.96
2008-04-15,458.13,446.84,short,457.84400000000005,479341.6000000004,-515,-230122.59999999998,249219.0000000004,-0,-0,464.96
2008-04-16,444.4,455.03,short,456.012,479341.6000000004,-515,-234340.44999999998,245001.1500000004,-0,-0,464.96
2008-04-17,455.63,449.54,short,452.104,479341.6000000004,-515,-231513.1,247828.50000000038,-0,-0,464.96
2008-04-18,535.21,539.41,buy,468.496,479341.6000000004,-515,-277796.14999999997,201545.45000000042,-0,-0,464.96
2008-04-21,539.39,537.79,buy,485.7219999999999,363.2800000004063,373,200595.66999999998,200958.9500000004,-478978.32,0.00000000005820766091346741,539.39
2008-04-22,537.57,555,buy,507.354,363.2800000004063,373,207015,207378.2800000004,-0,-0,539.39
2008-04-23,557.94,546.49,buy,525.646,363.2800000004063,373,203840.77,204204.0500000004,-0,-0,539.39
2008-04-24,551.29,543.04,short,544.3459999999999,363.2800000004063,373,202553.91999999998,202917.2000000004,-0,-0,539.39
2008-04-25,549.02,544.06,short,545.276,409932.2000000004,-373,-202934.37999999998,206997.82000000044,409568.92,0.00000000005820766091346741,549.02
2008-04-28,545.88,552.12,buy,548.142,409932.2000000004,-373,-205940.76,203991.4400000004,-0,-0,549.02
2008-04-29,550.83,558.47,buy,548.836,114.68000000037136,371,207192.37000000002,207307.0500000004,-409817.52,-0,550.83
2008-04-30,562.21,574.29,buy,554.396,114.68000000037136,371,213061.59,213176.27000000037,-0,-0,550.83
2008-05-01,578.31,593.08,buy,564.4039999999999,114.68000000037136,371,220032.68000000002,220147.3600000004,-0,-0,550.83
2008-05-02,598.49,581.29,buy,571.85,114.68000000037136,371,215658.59,215773.27000000037,-0,-0,550.83
2008-05-05,598.86,594.9,buy,580.4060000000001,114.68000000037136,371,220707.9,220822.58000000037,-0,-0,550.83
2008-05-06,591,586.36,buy,585.984,114.68000000037136,371,217539.56,217654.24000000037,-0,-0,550.83
2008-05-07,590.27,579,short,586.926,114.68000000037136,371,214809,214923.68000000037,-0,-0,550.83
2008-05-08,586.2,583.01,short,584.912,435075.0800000004,-371,-216296.71,218778.37000000043,434960.4,-0,586.2
2008-05-09,579,573.2,short,583.2940000000001,435075.0800000004,-371,-212657.2,222417.8800000004,-0,-0,586.2
2008-05-12,574.75,584.94,buy,581.302,435075.0800000004,-371,-217012.74000000002,218062.3400000004,-0,-0,586.2
2008-05-13,586.23,583,buy,580.63,92.42000000039116,371,216293,216385.4200000004,-434982.66000000003,-0,586.23
2008-05-14,586.49,576.3,short,580.0899999999999,92.42000000039116,371,213807.3,213899.72000000038,-0,-0,586.23
2008-05-15,579,581,buy,579.688,429710.4200000004,-371,-215551,214159.4200000004,429618,-0,579.0
2008-05-16,581.43,580.07,short,581.062,33.65000000043074,368,213465.76,213499.41000000044,-429676.76999999996,-0,581.43
2008-05-19,578.55,577.52,short,579.578,425846.4500000004,-368,-212527.36,213319.09000000043,425812.8,-0,578.55
2008-05-20,574.63,578.6,short,578.698,425846.4500000004,-368,-212924.80000000002,212921.6500000004,-0,-0,578.55
2008-05-21,578.52,549.99,short,573.436,425846.4500000004,-368,-202396.32,223450.1300000004,-0,-0,578.55
2008-05-22,551.95,549.46,short,567.128,425846.4500000004,-368,-202201.28000000003,223645.1700000004,-0,-0,578.55
2008-05-23,546.96,544.62,short,560.0379999999999,425846.4500000004,-368,-200420.16,225426.29000000042,-0,-0,578.55
2008-05-27,544.96,560.9,buy,556.714,425846.4500000004,-368,-206411.19999999998,219435.25000000044,-0,-0,578.55
2008-05-28,567.94,568.24,buy,554.642,459.3900000003923,381,216499.44,216958.8300000004,-425387.06000000006,-0,567.94
2008-05-29,574.79,583,buy,561.244,459.3900000003923,381,222123,222582.3900000004,-0,-0,567.94
2008-05-30,583.47,585.8,buy,568.5120000000001,459.3900000003923,381,223189.8,223649.19000000038,-0,-0,567.94
2008-06-02,582.5,575,buy,574.588,459.3900000003923,381,219075,219534.3900000004,-0,-0,567.94
2008-06-03,576.5,567.3,short,575.868,459.3900000003923,381,216141.3,216600.69000000038,-0,-0,567.94
2008-06-04,565.33,572.22,short,576.664,431240.85000000044,-381,-218015.82,213225.03000000044,430781.46,0.00000000005820766091346741,565.33
2008-06-05,577.08,586.3,buy,577.324,431240.85000000044,-381,-223380.3,207860.55000000045,-0,-0,565.33
2008-06-06,579.75,567,short,573.564,486.6000000004424,362,205254,205740.60000000044,-430754.25,-0,579.75
2008-06-09,568.06,557.87,short,570.1379999999999,411762.0400000004,-362,-201948.94,209813.10000000038,411275.43999999994,-0,568.06
2008-06-10,549.56,554.17,short,567.512,411762.0400000004,-362,-200609.53999999998,211152.5000000004,-0,-0,568.06
2008-06-11,556.24,545.2,short,562.108,411762.0400000004,-362,-197362.40000000002,214399.64000000036,-0,-0,568.06
2008-06-12,548.76,552.95,short,555.4379999999999,411762.0400000004,-362,-200167.90000000002,211594.14000000036,-0,-0,568.06
2008-06-13,561.49,571.51,buy,556.3399999999999,411762.0400000004,-362,-206886.62,204875.4200000004,-0,-0,568.06
2008-06-16,566.5,572.81,buy,559.328,483.0400000003865,364,208502.83999999997,208985.88000000035,-411279,-0,566.5
2008-06-17,576.35,569.46,buy,562.3860000000001,483.0400000003865,364,207283.44,207766.4800000004,-0,-0,566.5
2008-06-18,564.51,562.38,short,565.822,483.0400000003865,364,204706.32,205189.3600000004,-0,-0,566.5
2008-06-19,555.35,560.2,short,567.2719999999999,404777.8400000004,-364,-203912.80000000002,200865.04000000036,404294.8,-0,555.35
